ID,Project_Code,Region,District,Education,Sector,Indicator,Indicator_Type,Crop,Water_Source,Irrigation,Baseline,Target,Achieved,Yield,Variance,Achievement_Status,Reporting_Period,Month,Year,Beneficiaries_Target,Beneficiaries_Reached,Budget_UGX,Expenditure_UGX,Donor,Implementing_Partner,Income_UGX
941,UG-2024-1601,Central,Kampala,Secondary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,48.9,81.5,96.4,118.4,15.0,Achieved,Q2 2024,Jan,2024,11370,18872,48886557,38831215,UNHCR,World Vision,1642990
942,UG-2024-1602,Central,Gulu,Secondary,Education,% HH with Improved Water,Outcome,Education,Borehole,No,48.7,81.2,85.6,105.5,4.5,Achieved,Q2 2024,Jan,2024,884,20969,181394977,155018340,UNHCR,IRC,1012637
943,UG-2024-1603,Western,Gulu,Secondary,Health,% HH with Latrine,Outcome,Health,Borehole,No,55.3,92.2,92.4,100.2,0.2,Achieved,Q1 2024,Jan,2024,1874,5340,98413844,90527671,USAID,DRC,1347964
944,UG-2024-1604,Northern,Mbarara,Secondary,Protection,% Children Immunized,Output,Protection,Borehole,No,33.2,55.3,59.4,107.4,4.1,Achieved,Q1 2024,Jan,2024,1279,6587,39296926,108339706,USAID,World Vision,1260713
945,UG-2024-1605,Central,Kampala,Secondary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,36.6,61.1,43.6,71.4,-17.5,At Risk,Q2 2024,Jan,2024,5298,1764,185906230,131485528,UNHCR,DRC,1306907
946,UG-2024-1606,Central,Gulu,None,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,32.9,54.8,67.8,123.7,13.0,Achieved,Q1 2024,Jan,2024,5613,8151,199971005,63982219,UNHCR,World Vision,1351841
947,UG-2024-1607,Western,Mbarara,None,Health,% HH with Latrine,Output,Health,Borehole,No,42.3,70.5,73.3,104.0,2.8,Achieved,Q1 2024,Jan,2024,12707,13188,89420248,147674122,EU,World Vision,1842417
948,UG-2024-1608,Eastern,Mbarara,None,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,30.1,50.1,57.0,113.6,6.8,Achieved,Q1 2024,Jan,2024,10348,14361,194364287,156017778,UNHCR,IRC,1353806
949,UG-2024-1609,Eastern,Kampala,Primary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,38.2,63.7,59.9,94.0,-3.8,On Track,Q2 2024,Jan,2024,19635,11204,153288138,121548723,EU,IRC,1264443
950,UG-2024-1610,Central,Mbarara,None,Protection,% HH with Latrine,Output,Protection,Borehole,No,48.0,80.0,88.2,110.4,8.3,Achieved,Q1 2024,Jan,2024,8987,6732,105996606,39122220,USAID,IRC,368241
951,UG-2024-1611,Eastern,Kampala,None,Food Security,% HH with Latrine,Output,Food Security,Borehole,No,33.6,56.0,47.9,85.4,-8.2,On Track,Q2 2024,Jan,2024,4415,883,142021211,117733801,USAID,IRC,600674
952,UG-2024-1612,Northern,Gulu,None,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,38.9,64.8,77.3,119.2,12.5,Achieved,Q2 2024,Jan,2024,8228,2591,15921795,65669451,EU,IRC,1813283
953,UG-2024-1613,Eastern,Mbarara,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,49.5,82.5,78.9,95.7,-3.6,On Track,Q2 2024,Jan,2024,10012,12435,32970371,28171563,UNHCR,World Vision,436669
954,UG-2024-1614,Eastern,Kampala,Secondary,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,53.5,89.1,79.2,88.9,-9.9,On Track,Q1 2024,Jan,2024,17841,21376,66762545,157096468,USAID,DRC,1008584
955,UG-2024-1615,Western,Kampala,Primary,Food Security,% Children Immunized,Output,Food Security,Borehole,No,44.1,73.5,51.0,69.4,-22.5,At Risk,Q1 2024,Jan,2024,885,7938,53427282,129078944,USAID,World Vision,548582
956,UG-2024-1616,Northern,Kampala,Primary,WASH,% Children Immunized,Outcome,WASH,Borehole,No,55.8,93.0,95.2,102.4,2.2,Achieved,Q2 2024,Jan,2024,8367,2608,17649971,69999719,EU,IRC,216712
957,UG-2024-1617,Eastern,Gulu,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,37.2,62.0,37.5,60.5,-24.5,At Risk,Q1 2024,Jan,2024,7997,1764,80189135,92723394,EU,IRC,954334
958,UG-2024-1618,Central,Kampala,Primary,Education,% HH with Improved Water,Output,Education,Borehole,No,34.6,57.7,61.4,106.3,3.6,Achieved,Q1 2024,Jan,2024,7794,1514,82029085,124226400,UNHCR,DRC,1135770
959,UG-2024-1619,Central,Gulu,None,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,40.7,67.9,49.4,72.8,-18.5,At Risk,Q2 2024,Jan,2024,3160,1059,112941416,53839058,EU,World Vision,236628
960,UG-2024-1620,Central,Kampala,Secondary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,45.8,76.4,81.9,107.3,5.6,Achieved,Q1 2024,Jan,2024,16215,19002,73203634,20387181,USAID,DRC,1724402
961,UG-2024-1621,Central,Mbarara,Primary,Education,% HH with Improved Water,Outcome,Education,Borehole,No,42.1,70.1,42.8,61.0,-27.3,At Risk,Q1 2024,Jan,2024,8165,5577,91933336,88989158,USAID,World Vision,914586
962,UG-2024-1622,Western,Gulu,Primary,Protection,% Children Immunized,Outcome,Protection,Borehole,No,32.6,54.3,30.1,55.4,-24.2,At Risk,Q1 2024,Jan,2024,18510,16100,117680897,39708636,UNHCR,DRC,1971526
963,UG-2024-1623,Central,Kampala,Secondary,Health,% HH with Latrine,Outcome,Health,Borehole,No,41.9,69.8,41.3,59.2,-28.5,At Risk,Q2 2024,Jan,2024,8571,10032,15608008,158805911,USAID,DRC,572615
964,UG-2024-1624,Eastern,Kampala,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,42.0,70.0,51.3,73.3,-18.6,At Risk,Q2 2024,Jan,2024,560,12061,104961209,14914800,EU,World Vision,507089
965,UG-2024-1625,Northern,Kampala,Primary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,41.6,69.4,58.8,84.8,-10.6,On Track,Q1 2024,Jan,2024,16301,6453,199105324,16901032,EU,IRC,745018
966,UG-2024-1626,Northern,Kampala,None,Health,% Children Immunized,Output,Health,Borehole,No,33.8,56.4,58.0,102.9,1.6,Achieved,Q1 2024,Jan,2024,7090,1349,148344325,142629179,USAID,World Vision,200720
967,UG-2024-1627,Central,Kampala,None,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,50.3,83.9,73.5,87.6,-10.4,On Track,Q1 2024,Jan,2024,17956,3859,124719510,89520901,USAID,DRC,831639
968,UG-2024-1628,Northern,Kampala,Primary,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,36.3,60.5,54.8,90.5,-5.7,On Track,Q2 2024,Jan,2024,8207,10891,178536883,163960943,EU,DRC,1325916
969,UG-2024-1629,Eastern,Gulu,None,WASH,% Children Immunized,Output,WASH,Borehole,No,55.6,92.6,67.7,73.1,-25.0,At Risk,Q1 2024,Jan,2024,1865,21906,67947472,143306663,USAID,IRC,1047483
970,UG-2024-1630,Central,Gulu,None,Health,% HH with Latrine,Output,Health,Borehole,No,44.8,74.7,47.6,63.7,-27.1,At Risk,Q1 2024,Jan,2024,4430,9974,136366220,38454487,UNHCR,DRC,966084
971,UG-2024-1631,Northern,Kampala,None,Protection,% Children Immunized,Outcome,Protection,Borehole,No,54.7,91.2,86.8,95.2,-4.4,On Track,Q1 2024,Jan,2024,17908,1479,174034385,148217143,USAID,IRC,1108014
972,UG-2024-1632,Western,Kampala,None,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,35.9,59.8,33.0,55.2,-26.8,At Risk,Q2 2024,Jan,2024,6320,6607,41708190,112589378,EU,IRC,1589027
973,UG-2024-1633,Northern,Kampala,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,56.4,94.0,89.7,95.4,-4.3,On Track,Q1 2024,Jan,2024,6500,4178,43453193,72825679,UNHCR,World Vision,1134033
974,UG-2024-1634,Eastern,Gulu,Secondary,WASH,% HH with Latrine,Output,WASH,Borehole,No,40.3,67.1,51.3,76.4,-15.8,At Risk,Q2 2024,Jan,2024,17252,9962,78475131,108407057,USAID,World Vision,837928
975,UG-2024-1635,Northern,Gulu,Secondary,Protection,% Children Immunized,Outcome,Protection,Borehole,No,35.4,58.9,57.0,96.7,-2.0,On Track,Q2 2024,Jan,2024,13650,20173,114593337,53245008,UNHCR,DRC,1341460
976,UG-2024-1636,Eastern,Mbarara,Primary,WASH,% HH with Latrine,Output,WASH,Borehole,No,55.9,93.2,79.3,85.1,-13.9,On Track,Q2 2024,Jan,2024,19228,2008,143347315,178082210,EU,DRC,553960
977,UG-2024-1637,Eastern,Gulu,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,38.6,64.4,78.6,122.0,14.2,Achieved,Q1 2024,Jan,2024,8550,2625,115411954,48470585,EU,IRC,350459
978,UG-2024-1638,Central,Kampala,Primary,Education,% Children Immunized,Outcome,Education,Borehole,No,30.7,51.1,52.2,102.2,1.1,Achieved,Q1 2024,Jan,2024,12337,21294,164390037,36430647,USAID,DRC,516955
979,UG-2024-1639,Central,Gulu,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,33.0,55.0,51.0,92.7,-4.0,On Track,Q2 2024,Jan,2024,13038,17596,32773331,150122133,UNHCR,IRC,1679989
980,UG-2024-1640,Eastern,Gulu,Secondary,Education,% HH with Latrine,Output,Education,Borehole,No,44.4,74.1,87.6,118.3,13.6,Achieved,Q2 2024,Jan,2024,13423,21656,194146833,126769108,USAID,World Vision,1296503
981,UG-2024-1641,Northern,Mbarara,Secondary,Food Security,% HH with Latrine,Output,Food Security,Borehole,No,51.1,85.1,95.8,112.6,10.7,Achieved,Q2 2024,Jan,2024,3031,18096,142734802,87401764,UNHCR,DRC,1597043
982,UG-2024-1642,Western,Mbarara,Primary,Health,% Children Immunized,Output,Health,Borehole,No,34.7,57.9,56.6,97.7,-1.3,On Track,Q2 2024,Jan,2024,10166,9980,152720104,121793052,USAID,IRC,567555
983,UG-2024-1643,Northern,Mbarara,None,Health,% HH with Improved Water,Output,Health,Borehole,No,36.2,60.3,33.3,55.2,-27.0,At Risk,Q2 2024,Jan,2024,16733,14827,98351807,135849188,EU,IRC,787329
984,UG-2024-1644,Northern,Mbarara,Primary,Health,% Children Immunized,Output,Health,Borehole,No,40.6,67.7,38.4,56.8,-29.3,At Risk,Q1 2024,Jan,2024,13223,4596,11317763,83051453,EU,World Vision,1250441
985,UG-2024-1645,Central,Mbarara,Primary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,49.1,81.9,76.0,92.8,-5.9,On Track,Q2 2024,Jan,2024,6310,15610,189180573,122446578,EU,World Vision,1273677
986,UG-2024-1646,Central,Mbarara,Secondary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,31.3,52.2,36.1,69.2,-16.1,At Risk,Q2 2024,Jan,2024,3931,5474,113017802,32469314,UNHCR,DRC,1483097
987,UG-2024-1647,Western,Mbarara,Primary,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,51.8,86.3,88.7,102.9,2.5,Achieved,Q1 2024,Jan,2024,13047,6551,162638746,4092796,EU,DRC,944646
988,UG-2024-1648,Western,Kampala,None,Food Security,% Children Immunized,Outcome,Food Security,Borehole,No,54.8,91.3,113.3,124.1,22.0,Achieved,Q2 2024,Jan,2024,13971,14559,32783413,63144347,UNHCR,DRC,379417
989,UG-2024-1649,Central,Kampala,None,Food Security,% Children Immunized,Output,Food Security,Borehole,No,48.3,80.5,98.1,121.8,17.6,Achieved,Q1 2024,Jan,2024,6649,20489,144149467,62033368,USAID,World Vision,507942
990,UG-2024-1650,Northern,Mbarara,Secondary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,52.1,86.8,89.1,102.7,2.4,Achieved,Q2 2024,Jan,2024,6867,12527,146308253,94820492,UNHCR,World Vision,626842
991,UG-2024-1651,Northern,Mbarara,Secondary,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,55.6,92.6,86.1,93.0,-6.5,On Track,Q1 2024,Jan,2024,9926,21465,129426400,48305560,UNHCR,IRC,1969076
992,UG-2024-1652,Northern,Gulu,None,Health,% HH with Improved Water,Outcome,Health,Borehole,No,41.3,68.8,47.1,68.5,-21.6,At Risk,Q1 2024,Jan,2024,1772,10347,137289893,147033055,UNHCR,IRC,976427
993,UG-2024-1653,Northern,Mbarara,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,45.4,75.7,47.5,62.7,-28.2,At Risk,Q1 2024,Jan,2024,12073,13886,161212575,58082162,UNHCR,IRC,532658
994,UG-2024-1654,Eastern,Gulu,Primary,WASH,% Children Immunized,Output,WASH,Borehole,No,42.1,70.1,68.0,97.1,-2.1,On Track,Q1 2024,Jan,2024,1617,21065,112366541,30508509,EU,World Vision,1525255
995,UG-2024-1655,Central,Gulu,None,Livelihood,% HH with Latrine,Output,Livelihood,Borehole,No,50.5,84.2,48.8,58.0,-35.4,At Risk,Q1 2024,Jan,2024,4939,9329,90622329,157377281,USAID,IRC,617953
996,UG-2024-1656,Northern,Gulu,Secondary,Health,% HH with Improved Water,Output,Health,Borehole,No,36.8,61.4,51.5,83.9,-9.9,On Track,Q2 2024,Jan,2024,17276,375,143703016,45259796,EU,DRC,548354
997,UG-2024-1657,Eastern,Gulu,None,Protection,% Children Immunized,Output,Protection,Borehole,No,32.2,53.7,64.2,119.6,10.5,Achieved,Q1 2024,Jan,2024,6211,8052,34867581,64412400,UNHCR,DRC,1953553
998,UG-2024-1658,Central,Kampala,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,43.0,71.7,82.7,115.3,11.0,Achieved,Q1 2024,Jan,2024,11858,15495,53217938,88791330,USAID,World Vision,682312
999,UG-2024-1659,Northern,Kampala,Secondary,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,41.9,69.9,69.2,99.1,-0.6,On Track,Q1 2024,Jan,2024,8694,21650,107286033,98199636,USAID,IRC,1926653
1000,UG-2024-1660,Central,Gulu,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,45.7,76.1,52.1,68.4,-24.1,At Risk,Q2 2024,Jan,2024,10059,5010,10835163,128790874,UNHCR,World Vision,1245435
1001,UG-2024-1661,Eastern,Gulu,None,WASH,% Children Immunized,Outcome,WASH,Borehole,No,48.9,81.5,46.0,56.5,-35.5,At Risk,Q2 2024,Jan,2024,12729,2644,177580499,137949688,UNHCR,DRC,117082
1002,UG-2024-1662,Western,Mbarara,None,Health,% HH with Latrine,Outcome,Health,Borehole,No,46.3,77.1,45.2,58.6,-31.9,At Risk,Q2 2024,Jan,2024,19369,12565,34019548,155150138,UNHCR,IRC,1503614
1003,UG-2024-1663,Western,Mbarara,Secondary,Protection,% HH with Latrine,Output,Protection,Borehole,No,32.8,54.7,57.9,105.9,3.2,Achieved,Q1 2024,Jan,2024,14644,7099,183356941,172725618,EU,World Vision,1587844
1004,UG-2024-1664,Northern,Gulu,Secondary,Education,% HH with Improved Water,Outcome,Education,Borehole,No,50.6,84.3,68.8,81.5,-15.6,On Track,Q2 2024,Jan,2024,2710,11657,168767370,53937220,USAID,World Vision,914641
1005,UG-2024-1665,Eastern,Kampala,None,Protection,% HH with Latrine,Output,Protection,Borehole,No,51.7,86.1,56.1,65.2,-30.0,At Risk,Q1 2024,Jan,2024,12529,13657,103841941,87756371,UNHCR,DRC,1869688
1006,UG-2024-1666,Western,Kampala,Secondary,Education,% Children Immunized,Outcome,Education,Borehole,No,36.5,60.8,70.9,116.6,10.1,Achieved,Q1 2024,Jan,2024,2975,20077,176024391,76740476,USAID,World Vision,1504924
1007,UG-2024-1667,Central,Gulu,Secondary,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,45.7,76.1,44.8,58.9,-31.3,At Risk,Q1 2024,Jan,2024,14282,17515,34963886,116562159,EU,World Vision,259667
1008,UG-2024-1668,Western,Kampala,None,Education,% HH with Improved Water,Output,Education,Borehole,No,41.0,68.3,39.4,57.6,-29.0,At Risk,Q2 2024,Jan,2024,17934,17960,146936543,97801860,USAID,World Vision,1530335
1009,UG-2024-1669,Western,Gulu,Primary,Education,% HH with Improved Water,Output,Education,Borehole,No,38.2,63.7,79.1,124.1,15.4,Achieved,Q2 2024,Jan,2024,13718,2053,64158328,68656682,UNHCR,World Vision,1153100
1010,UG-2024-1670,Central,Mbarara,Primary,Education,% Children Immunized,Outcome,Education,Borehole,No,31.8,53.0,31.1,58.7,-21.9,At Risk,Q2 2024,Jan,2024,17512,8986,151830882,70522637,USAID,DRC,341832
1011,UG-2024-1671,Western,Kampala,Primary,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,49.3,82.2,82.0,99.8,-0.2,On Track,Q1 2024,Jan,2024,19412,12961,51005552,161932758,USAID,World Vision,174206
1012,UG-2024-1672,Eastern,Kampala,Primary,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,42.4,70.6,49.4,69.9,-21.2,At Risk,Q2 2024,Jan,2024,6181,5670,50967531,167909602,UNHCR,IRC,1846973
1013,UG-2024-1673,Western,Kampala,None,Education,% HH with Latrine,Outcome,Education,Borehole,No,56.4,94.0,87.2,92.7,-6.9,On Track,Q1 2024,Jan,2024,15231,13292,61547836,99406648,EU,DRC,1623277
1014,UG-2024-1674,Western,Mbarara,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,44.3,73.9,62.4,84.5,-11.5,On Track,Q2 2024,Jan,2024,5515,16751,152390022,130185601,USAID,DRC,291636
1015,UG-2024-1675,Western,Gulu,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,51.3,85.5,48.8,57.1,-36.7,At Risk,Q1 2024,Jan,2024,18468,18479,117791453,69071468,USAID,DRC,709354
1016,UG-2024-1676,Western,Mbarara,Secondary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,50.7,84.4,59.4,70.4,-25.0,At Risk,Q1 2024,Jan,2024,10082,12356,14528174,94156494,UNHCR,IRC,1323724
1017,UG-2024-1677,Central,Gulu,Primary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,52.1,86.8,54.8,63.2,-32.0,At Risk,Q2 2024,Jan,2024,15406,19333,198217299,100593395,UNHCR,DRC,1337847
1018,UG-2024-1678,Central,Gulu,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,46.6,77.7,46.1,59.3,-31.6,At Risk,Q2 2024,Jan,2024,8210,12226,37532602,59580639,EU,IRC,1366874
1019,UG-2024-1679,Western,Kampala,Secondary,Education,% Children Immunized,Output,Education,Borehole,No,35.0,58.3,46.1,79.1,-12.2,At Risk,Q1 2024,Jan,2024,1305,982,44683496,106899093,EU,IRC,473156
1020,UG-2024-1680,Western,Kampala,Secondary,Health,% HH with Latrine,Outcome,Health,Borehole,No,48.2,80.3,55.7,69.4,-24.6,At Risk,Q2 2024,Jan,2024,6908,8315,133728311,79802014,USAID,World Vision,717869
1021,UG-2024-1681,Central,Gulu,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,40.0,66.7,53.1,79.6,-13.6,At Risk,Q2 2024,Jan,2024,7406,12235,15120861,166164985,USAID,World Vision,1365693
1022,UG-2024-1682,Western,Kampala,Secondary,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,41.5,69.1,84.6,122.5,15.5,Achieved,Q2 2024,Jan,2024,19251,7219,25973950,58852320,UNHCR,World Vision,325172
1023,UG-2024-1683,Western,Gulu,Secondary,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,36.0,59.9,51.6,86.1,-8.3,On Track,Q2 2024,Jan,2024,9071,2209,52946009,123399347,USAID,DRC,811517
1024,UG-2024-1684,Western,Mbarara,None,WASH,% Children Immunized,Outcome,WASH,Borehole,No,54.2,90.3,105.2,116.6,15.0,Achieved,Q2 2024,Jan,2024,15786,11144,104731975,171790597,EU,DRC,1752951
1025,UG-2024-1685,Eastern,Gulu,Secondary,Education,% Children Immunized,Output,Education,Borehole,No,49.0,81.7,96.3,117.9,14.6,Achieved,Q1 2024,Jan,2024,6455,19223,17060777,179415437,EU,World Vision,1349321
1026,UG-2024-1686,Eastern,Kampala,None,Education,% Children Immunized,Outcome,Education,Borehole,No,34.9,58.1,34.5,59.3,-23.7,At Risk,Q1 2024,Jan,2024,682,15857,78567392,32723888,EU,DRC,1641870
1027,UG-2024-1687,Western,Kampala,None,Health,% HH with Improved Water,Output,Health,Borehole,No,47.0,78.4,75.4,96.2,-3.0,On Track,Q2 2024,Jan,2024,12999,1787,49601551,149872123,EU,World Vision,985647
1028,UG-2024-1688,Central,Gulu,None,WASH,% HH with Latrine,Output,WASH,Borehole,No,36.6,61.0,37.1,60.8,-24.0,At Risk,Q2 2024,Jan,2024,2398,12878,151421813,176690301,UNHCR,IRC,1120736
1029,UG-2024-1689,Western,Kampala,Primary,Education,% Children Immunized,Outcome,Education,Borehole,No,54.2,90.4,97.0,107.3,6.6,Achieved,Q2 2024,Jan,2024,10748,14069,151523130,64048136,EU,IRC,496462
1030,UG-2024-1690,Central,Kampala,Primary,Livelihood,% HH with Improved Water,Outcome,Livelihood,Borehole,No,44.7,74.5,68.7,92.1,-5.9,On Track,Q2 2024,Jan,2024,17230,11991,84516912,111292465,UNHCR,IRC,954329
1031,UG-2024-1691,Western,Kampala,None,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,37.4,62.4,36.4,58.4,-26.0,At Risk,Q1 2024,Jan,2024,3966,688,82834429,15712559,UNHCR,World Vision,299609
1032,UG-2024-1692,Central,Gulu,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,37.5,62.5,71.7,114.7,9.2,Achieved,Q1 2024,Jan,2024,17173,9535,148847345,155586032,UNHCR,DRC,873643
1033,UG-2024-1693,Western,Kampala,None,WASH,% Children Immunized,Output,WASH,Borehole,No,44.7,74.5,51.4,69.0,-23.1,At Risk,Q1 2024,Jan,2024,6066,14246,8545155,99384877,USAID,DRC,1092224
1034,UG-2024-1694,Northern,Gulu,Secondary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,43.3,72.1,43.6,60.4,-28.5,At Risk,Q1 2024,Jan,2024,8597,8111,106514459,117258052,USAID,World Vision,141211
1035,UG-2024-1695,Northern,Gulu,None,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,32.5,54.2,40.5,74.7,-13.7,At Risk,Q1 2024,Jan,2024,14781,7598,168499267,35571866,UNHCR,World Vision,1150252
1036,UG-2024-1696,Western,Gulu,Primary,Health,% Children Immunized,Outcome,Health,Borehole,No,48.7,81.2,91.9,113.1,10.7,Achieved,Q1 2024,Jan,2024,6460,9424,20184139,66748876,USAID,DRC,687101
1037,UG-2024-1697,Western,Kampala,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,52.7,87.9,79.1,90.1,-8.7,On Track,Q2 2024,Jan,2024,17153,20132,42208279,41908804,USAID,IRC,180888
1038,UG-2024-1698,Central,Gulu,Primary,Education,% HH with Improved Water,Output,Education,Borehole,No,50.2,83.7,82.4,98.5,-1.3,On Track,Q1 2024,Jan,2024,17968,21166,89417032,11869355,USAID,World Vision,1292792
1039,UG-2024-1699,Central,Mbarara,Primary,WASH,% Children Immunized,Output,WASH,Borehole,No,32.0,53.4,41.0,76.7,-12.4,At Risk,Q2 2024,Jan,2024,12240,2022,144067989,105863184,USAID,World Vision,407029
1040,UG-2024-1700,Western,Gulu,None,Livelihood,% HH with Latrine,Output,Livelihood,Borehole,No,56.6,94.4,89.7,95.1,-4.7,On Track,Q2 2024,Jan,2024,6383,12255,146636983,115807283,UNHCR,DRC,1324506
1041,UG-2024-1701,Central,Mbarara,Primary,Protection,% HH with Latrine,Output,Protection,Borehole,No,47.1,78.5,65.4,83.2,-13.2,On Track,Q2 2024,Jan,2024,681,2757,22956966,124339613,USAID,DRC,266236
1042,UG-2024-1702,Central,Gulu,None,Health,% HH with Latrine,Outcome,Health,Borehole,No,42.5,70.9,39.1,55.2,-31.8,At Risk,Q1 2024,Jan,2024,10739,16824,57181894,130050810,EU,IRC,1413383
1043,UG-2024-1703,Western,Kampala,Secondary,Health,% HH with Latrine,Output,Health,Borehole,No,32.9,54.9,33.4,60.9,-21.4,At Risk,Q1 2024,Jan,2024,10233,7041,47598777,58220958,EU,World Vision,1809848
1044,UG-2024-1704,Eastern,Kampala,Primary,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,54.9,91.4,82.5,90.2,-9.0,On Track,Q2 2024,Jan,2024,13599,8635,140871116,59950014,EU,DRC,853860
1045,UG-2024-1705,Northern,Kampala,Primary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,38.9,64.9,64.6,99.5,-0.3,On Track,Q1 2024,Jan,2024,6102,5504,70350489,59662810,EU,DRC,364453
1046,UG-2024-1706,Northern,Kampala,None,Food Security,% Children Immunized,Outcome,Food Security,Borehole,No,47.1,78.4,50.4,64.3,-28.0,At Risk,Q1 2024,Jan,2024,12289,14263,18681888,49243301,UNHCR,World Vision,1886513
1047,UG-2024-1707,Central,Kampala,Primary,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,48.9,81.5,88.2,108.2,6.7,Achieved,Q2 2024,Jan,2024,19288,12867,188676154,105683902,EU,World Vision,719456
