ID,Item_Code,Region,District,Warehouse,Education,Category,Item_Name,Crop,Unit,Water_Source,Irrigation,Stock_On_Hand,Stock_Reserved,Stock_Available,Yield,Unit_Cost_UGX,Total_Value_UGX,Min_Stock_Level,Max_Stock_Level,Status,Last_Stock_In,Last_Stock_Out,Expiry_Date,Donor,Income_UGX
956,WAS-1616,Central,Kampala,WASH Warehouse,Secondary,WASH,Soap,Soap,Pcs,Borehole,No,827,124,702,15855,19172,15855244,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,15855244
957,HEA-1617,Western,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,1592,238,1353,29302,18406,29302352,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,29302352
958,WAS-1618,Northern,Mbarara,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,249,37,211,5588,22442,5588058,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,5588058
959,AGR-1619,Northern,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,2991,448,2542,104625,34980,104625180,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,104625180
960,WAS-1620,Northern,Mbarara,WASH Warehouse,Secondary,WASH,Soap,Soap,Kg,Borehole,No,2534,380,2153,49268,19443,49268562,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,49268562
961,WAS-1621,Central,Yumbe,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,4408,661,3746,122758,27849,122758392,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,122758392
962,NFI-1622,Eastern,Yumbe,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Pcs,Borehole,No,826,123,702,3683,4460,3683960,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,3683960
963,FOO-1623,Central,Yumbe,Food Warehouse,Primary,Food,Maize Flour,Maize Flour,Kg,Borehole,No,1174,176,997,53178,45297,53178678,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,53178678
964,AGR-1624,Northern,Gulu,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,3947,592,3354,159111,40312,159111464,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,159111464
965,AGR-1625,Northern,Mbarara,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,4810,721,4088,115973,24111,115973910,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,115973910
966,SHE-1626,Eastern,Kampala,Shelter Warehouse,Secondary,Shelter,Cement,Cement,Kit,Borehole,No,3503,525,2977,11682,3335,11682505,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,11682505
967,AGR-1627,Western,Yumbe,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Kg,Borehole,No,1787,268,1518,4930,2759,4930333,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,4930333
968,HEA-1628,Eastern,Mbarara,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,4095,614,3480,167718,40957,167718915,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,167718915
969,WAS-1629,Northern,Kampala,WASH Warehouse,Secondary,WASH,Soap,Soap,Kit,Borehole,No,3429,514,2914,132908,38760,132908040,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,132908040
970,FOO-1630,Northern,Yumbe,Food Warehouse,Primary,Food,Rice,Rice,Kg,Borehole,No,364,54,309,14055,38613,14055132,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,14055132
971,AGR-1631,Central,Mbarara,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kg,Borehole,No,3459,518,2940,69781,20174,69781866,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,69781866
972,NFI-1632,Western,Gulu,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kit,Borehole,No,2068,310,1757,50335,24340,50335120,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,50335120
973,NFI-1633,Eastern,Gulu,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Kg,Borehole,No,1441,216,1224,24190,16787,24190067,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,24190067
974,FOO-1634,Northern,Kampala,Food Warehouse,Primary,Food,Cooking Oil,Cooking Oil,Pcs,Borehole,No,507,76,430,24389,48106,24389742,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,24389742
975,NFI-1635,Central,Gulu,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Pcs,Borehole,No,2554,383,2170,84345,33025,84345850,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,84345850
976,WAS-1636,Central,Mbarara,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,3740,561,3179,178016,47598,178016520,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,178016520
977,FOO-1637,Western,Gulu,Food Warehouse,Primary,Food,Rice,Rice,Pcs,Borehole,No,3012,451,2560,134829,44764,134829168,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,134829168
978,NFI-1638,Central,Gulu,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kg,Borehole,No,4380,657,3723,201602,46028,201602640,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,201602640
979,AGR-1639,Northern,Gulu,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Kg,Borehole,No,2851,427,2423,126561,44392,126561592,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,126561592
980,WAS-1640,Western,Yumbe,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kg,Borehole,No,1106,165,940,46088,41671,46088126,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,46088126
981,SHE-1641,Northern,Gulu,Shelter Warehouse,Primary,Shelter,Cement,Cement,Pcs,Borehole,No,2490,373,2116,91773,36857,91773930,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,91773930
982,NFI-1642,Eastern,Kampala,NFI Warehouse,Primary,NFI,Jerrycan,Jerrycan,Pcs,Borehole,No,4486,672,3813,84525,18842,84525212,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,84525212
983,HEA-1643,Western,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,1615,242,1372,64125,39706,64125190,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,64125190
984,WAS-1644,Western,Mbarara,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,1011,151,859,26423,26136,26423496,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,26423496
985,HEA-1645,Central,Mbarara,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,3985,597,3387,198026,49693,198026605,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,198026605
986,WAS-1646,Northern,Yumbe,WASH Warehouse,Secondary,WASH,Soap,Soap,Pcs,Borehole,No,1546,231,1314,57825,37403,57825038,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,57825038
987,NFI-1647,Northern,Yumbe,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Pcs,Borehole,No,2885,432,2452,119228,41327,119228395,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,119228395
988,AGR-1648,Central,Mbarara,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Kg,Borehole,No,1398,209,1188,43335,30998,43335204,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,43335204
989,AGR-1649,Central,Yumbe,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kg,Borehole,No,4688,703,3984,15976,3408,15976704,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,15976704
990,SHE-1650,Western,Gulu,Shelter Warehouse,Secondary,Shelter,Cement,Cement,Kg,Borehole,No,4600,690,3910,186387,40519,186387400,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,186387400
991,HEA-1651,Central,Yumbe,Health Warehouse,Primary,Health,Mama Kit,Mama Kit,Pcs,Borehole,No,4323,648,3674,171493,39670,171493410,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,171493410
992,NFI-1652,Western,Mbarara,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Kg,Borehole,No,3726,558,3167,49417,13263,49417938,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,49417938
993,WAS-1653,Western,Kampala,WASH Warehouse,Primary,WASH,Soap,Soap,Kit,Borehole,No,780,117,663,6250,8013,6250140,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,6250140
994,HEA-1654,Western,Kampala,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,2114,317,1796,50387,23835,50387190,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,50387190
995,HEA-1655,Central,Gulu,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,4184,627,3556,74215,17738,74215792,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,74215792
996,WAS-1656,Northern,Gulu,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,456,68,387,22738,49865,22738440,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,22738440
997,WAS-1657,Eastern,Mbarara,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Kit,Borehole,No,1390,208,1181,4669,3359,4669010,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,4669010
998,WAS-1658,Northern,Kampala,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,1885,282,1602,71056,37696,71056960,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,71056960
999,AGR-1659,Northern,Gulu,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kit,Borehole,No,1276,191,1084,27481,21537,27481212,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,27481212
1000,HEA-1660,Central,Yumbe,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,4154,623,3530,169238,40741,169238114,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,169238114
1001,AGR-1661,Western,Mbarara,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kg,Borehole,No,2503,375,2127,54222,21663,54222489,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,54222489
1002,SHE-1662,Central,Kampala,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,4651,697,3953,210076,45168,210076368,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,210076368
1003,FOO-1663,Eastern,Yumbe,Food Warehouse,Secondary,Food,Maize Flour,Maize Flour,Kg,Borehole,No,1439,215,1223,58259,40486,58259354,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,58259354
1004,WAS-1664,Northern,Mbarara,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,423,63,359,5663,13388,5663124,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,5663124
1005,SHE-1665,Eastern,Mbarara,Shelter Warehouse,Primary,Shelter,Cement,Cement,Pcs,Borehole,No,4699,704,3994,167101,35561,167101139,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,167101139
1006,NFI-1666,Eastern,Mbarara,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Pcs,Borehole,No,3690,553,3136,166924,45237,166924530,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,166924530
1007,SHE-1667,Eastern,Mbarara,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,970,145,824,12491,12878,12491660,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,12491660
1008,WAS-1668,Central,Gulu,WASH Warehouse,Primary,WASH,Soap,Soap,Pcs,Borehole,No,1638,245,1392,15464,9441,15464358,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,15464358
1009,SHE-1669,Central,Yumbe,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Kg,Borehole,No,3917,587,3329,135406,34569,135406773,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,135406773
1010,NFI-1670,Northern,Kampala,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Pcs,Borehole,No,967,145,821,26310,27208,26310136,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,26310136
1011,WAS-1671,Eastern,Kampala,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,4757,713,4043,207519,43624,207519368,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,207519368
1012,AGR-1672,Central,Gulu,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Kit,Borehole,No,1051,157,893,15198,14461,15198511,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,15198511
1013,HEA-1673,Eastern,Mbarara,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,1154,173,980,33449,28986,33449844,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,33449844
1014,HEA-1674,Northern,Kampala,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,4730,709,4020,176154,37242,176154660,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,176154660
1015,SHE-1675,Central,Gulu,Shelter Warehouse,Secondary,Shelter,Cement,Cement,Kg,Borehole,No,2007,301,1705,22293,11108,22293756,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,22293756
1016,FOO-1676,Northern,Gulu,Food Warehouse,Secondary,Food,Rice,Rice,Pcs,Borehole,No,4907,736,4170,21046,4289,21046123,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,21046123
1017,AGR-1677,Northern,Kampala,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kit,Borehole,No,4987,748,4238,111968,22452,111968124,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,111968124
1018,HEA-1678,Eastern,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,4158,623,3534,127829,30743,127829394,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,127829394
1019,NFI-1679,Northern,Gulu,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,4059,608,3450,45241,11146,45241614,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,45241614
1020,SHE-1680,Eastern,Yumbe,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,4332,649,3682,194749,44956,194749392,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,194749392
1021,WAS-1681,Northern,Mbarara,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,1131,169,961,54819,48470,54819570,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,54819570
1022,WAS-1682,Northern,Gulu,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,4857,728,4128,24076,4957,24076149,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,24076149
1023,WAS-1683,Western,Kampala,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Kit,Borehole,No,4516,677,3838,163366,36175,163366300,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,163366300
1024,SHE-1684,Eastern,Kampala,Shelter Warehouse,Primary,Shelter,Cement,Cement,Kit,Borehole,No,1202,180,1021,19300,16057,19300514,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,19300514
1025,FOO-1685,Northern,Kampala,Food Warehouse,Secondary,Food,Cooking Oil,Cooking Oil,Kit,Borehole,No,4816,722,4093,198390,41194,198390304,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,198390304
1026,HEA-1686,Central,Gulu,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Kg,Borehole,No,1789,268,1520,30387,16986,30387954,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,30387954
1027,FOO-1687,Eastern,Gulu,Food Warehouse,Secondary,Food,Cooking Oil,Cooking Oil,Pcs,Borehole,No,311,46,264,14323,46055,14323105,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,14323105
1028,AGR-1688,Western,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,1623,243,1379,70658,43536,70658928,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,70658928
1029,AGR-1689,Central,Kampala,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,4601,690,3910,114748,24940,114748940,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,114748940
1030,SHE-1690,Western,Mbarara,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,949,142,806,34283,36126,34283574,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,34283574
1031,SHE-1691,Western,Mbarara,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,233,34,198,1147,4923,1147059,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,1147059
1032,HEA-1692,Eastern,Mbarara,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,3654,548,3105,156022,42699,156022146,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,156022146
1033,FOO-1693,Western,Gulu,Food Warehouse,Secondary,Food,Beans,Beans,Kit,Borehole,No,1171,175,995,11576,9886,11576506,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,11576506
1034,AGR-1694,Eastern,Gulu,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,4386,657,3728,143216,32653,143216058,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,143216058
1035,WAS-1695,Eastern,Yumbe,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Kg,Borehole,No,4439,665,3773,176876,39846,176876394,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,176876394
1036,AGR-1696,Central,Yumbe,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Kit,Borehole,No,1875,281,1593,21916,11689,21916875,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,21916875
1037,FOO-1697,Central,Yumbe,Food Warehouse,Secondary,Food,Rice,Rice,Kit,Borehole,No,629,94,534,4939,7853,4939537,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,4939537
1038,SHE-1698,Central,Mbarara,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,217,32,184,907,4184,907928,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,907928
1039,WAS-1699,Northern,Kampala,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,1481,222,1258,4671,3154,4671074,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,4671074
1040,AGR-1700,Western,Mbarara,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,2054,308,1745,19067,9283,19067282,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,19067282
1041,FOO-1701,Western,Gulu,Food Warehouse,Secondary,Food,Maize Flour,Maize Flour,Pcs,Borehole,No,2274,341,1932,93898,41292,93898008,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,93898008
1042,WAS-1702,Eastern,Mbarara,WASH Warehouse,Secondary,WASH,Soap,Soap,Kg,Borehole,No,1269,190,1078,55858,44018,55858842,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,55858842
1043,FOO-1703,Northern,Kampala,Food Warehouse,Primary,Food,Cooking Oil,Cooking Oil,Kit,Borehole,No,4272,640,3631,120824,28283,120824976,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,120824976
1044,AGR-1704,Eastern,Kampala,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kg,Borehole,No,3304,495,2808,50970,15427,50970808,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,50970808
1045,HEA-1705,Northern,Gulu,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,1373,205,1167,41556,30267,41556591,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,41556591
1046,HEA-1706,Western,Kampala,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,4558,683,3874,226377,49666,226377628,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,226377628
1047,NFI-1707,Western,Yumbe,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Kg,Borehole,No,1294,194,1099,17197,13290,17197260,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,17197260
1048,NFI-1708,Northern,Gulu,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Pcs,Borehole,No,4764,714,4049,69921,14677,69921228,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,69921228
1049,AGR-1709,Eastern,Mbarara,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,807,121,685,11205,13885,11205195,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,11205195
1050,NFI-1710,Western,Gulu,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,740,111,629,28779,38891,28779340,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,28779340
1051,NFI-1711,Eastern,Kampala,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Kit,Borehole,No,1664,249,1414,23322,14016,23322624,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,23322624
1052,SHE-1712,Western,Kampala,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,4279,641,3637,148087,34608,148087632,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,148087632
1053,SHE-1713,Northern,Gulu,Shelter Warehouse,Primary,Shelter,Cement,Cement,Pcs,Borehole,No,3756,563,3192,29766,7925,29766300,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,29766300
1054,NFI-1714,Northern,Yumbe,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Kit,Borehole,No,324,48,275,6142,18958,6142392,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,6142392
1055,NFI-1715,Central,Kampala,NFI Warehouse,Primary,NFI,Mosquito Net,Mosquito Net,Kit,Borehole,No,4256,638,3617,199363,46843,199363808,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,199363808
1056,WAS-1716,Northern,Mbarara,WASH Warehouse,Secondary,WASH,Soap,Soap,Kg,Borehole,No,1218,182,1035,24241,19903,24241854,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,24241854
1057,SHE-1717,Western,Gulu,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,2292,343,1948,82197,35863,82197996,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,82197996
1058,WAS-1718,Central,Gulu,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,3324,498,2825,134821,40560,134821440,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,134821440
1059,FOO-1719,Central,Yumbe,Food Warehouse,Primary,Food,Rice,Rice,Pcs,Borehole,No,2904,435,2468,136284,46930,136284720,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,136284720
1060,NFI-1720,Central,Kampala,NFI Warehouse,Primary,NFI,Blanket,Blanket,Pcs,Borehole,No,3720,558,3162,70378,18919,70378680,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,70378680
1061,SHE-1721,Northern,Yumbe,Shelter Warehouse,Secondary,Shelter,Cement,Cement,Kg,Borehole,No,3508,526,2981,81824,23325,81824100,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,81824100
1062,AGR-1722,Central,Yumbe,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kit,Borehole,No,757,113,643,4800,6341,4800137,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,4800137
1063,NFI-1723,Eastern,Gulu,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kit,Borehole,No,2608,391,2216,126623,48552,126623616,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,126623616
1064,NFI-1724,Western,Kampala,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kit,Borehole,No,569,85,483,19202,33748,19202612,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,19202612
1065,AGR-1725,Northern,Yumbe,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,3103,465,2637,122990,39636,122990508,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,122990508
1066,HEA-1726,Western,Gulu,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,2871,430,2440,118348,41222,118348362,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,118348362
1067,NFI-1727,Western,Yumbe,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kg,Borehole,No,4846,726,4119,136390,28145,136390670,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,136390670
1068,SHE-1728,Eastern,Yumbe,Shelter Warehouse,Primary,Shelter,Cement,Cement,Kg,Borehole,No,1691,253,1437,20650,12212,20650492,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,20650492
1069,NFI-1729,Northern,Yumbe,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kit,Borehole,No,3115,467,2647,151996,48795,151996425,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,151996425
1070,HEA-1730,Eastern,Kampala,Health Warehouse,Primary,Health,Mama Kit,Mama Kit,Pcs,Borehole,No,3872,580,3291,36950,9543,36950496,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,36950496
1071,WAS-1731,Western,Gulu,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,1646,246,1399,79623,48374,79623604,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,79623604
1072,WAS-1732,Central,Gulu,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,3089,463,2625,151027,48892,151027388,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,151027388
1073,NFI-1733,Central,Gulu,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Kit,Borehole,No,439,65,373,4605,10492,4605988,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,4605988
1074,HEA-1734,Western,Gulu,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,3096,464,2631,40997,13242,40997232,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,40997232
