ID,Case_ID,Region,District,Settlement,Education,Gender,Age,Age_Group,Marital_Status,GBV_Type,Perpetrator,Location_Incident,Yield,Water_Source,Irrigation,Crop,Reported,Reported_Within_72H,Service_Sought,Service_Provided,Referral_Made,Risk_Level,Repeat_Case,Month,Year,Income_UGX
1128,GBV-UG-10788,Western,Mbarara,Nakivale,Secondary,Female,46,18-35,Married,Sexual Assault,Stranger,Field,1,Tap,No,N/A,No,No,Health,Yes,Police,Low,No,Mar,2024,163799
1129,GBV-UG-10789,Northern,Mbale,Host Community,Secondary,Female,36,18-35,Married,Sexual Assault,Intimate Partner,Home,1,Tap,No,N/A,Yes,Yes,Legal,Yes,Police,High,No,Jan,2024,252280
1130,GBV-UG-10790,West Nile,Mbarara,Nakivale,None,Female,40,18-35,Married,Early Marriage,Family Member,Home,1,Tap,No,N/A,No,No,Health,Yes,Police,Low,Yes,Feb,2024,581242
1131,GBV-UG-10791,South West,Kampala,Nakivale,Secondary,Male,17,0-17,Married,Defilement,Intimate Partner,Water Point,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,Medium,Yes,Jan,2024,193767
1132,GBV-UG-10792,South West,Mbale,Host Community,Primary,Female,46,18-35,Married,Domestic Violence,Stranger,School,1,Tap,No,N/A,Yes,No,Legal,No,Health,High,No,Mar,2024,450271
1133,GBV-UG-10793,West Nile,Kampala,Host Community,Primary,Female,46,18-35,Married,Domestic Violence,Stranger,Water Point,1,Tap,No,N/A,No,Yes,Health,No,Health,High,Yes,Jan,2024,600631
1134,GBV-UG-10794,Northern,Gulu,Host Community,Secondary,Female,24,18-35,Single,Sexual Assault,Stranger,School,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,Low,No,Mar,2024,492674
1135,GBV-UG-10795,Central,Mbarara,Host Community,Primary,Female,18,18-35,Single,Sexual Assault,Intimate Partner,School,1,Borehole,No,N/A,No,No,Health,No,Police,Low,Yes,Jan,2024,43786
1136,GBV-UG-10796,Eastern,Kampala,Nakivale,Primary,Female,26,18-35,Married,Domestic Violence,Stranger,School,1,Tap,No,N/A,No,Yes,Psychosocial,No,Health,Low,No,Mar,2024,62666
1137,GBV-UG-10797,Central,Mbale,Host Community,Primary,Female,15,0-17,Married,Defilement,Intimate Partner,Home,1,Tap,No,N/A,Yes,Yes,Health,Yes,Health,Medium,Yes,Mar,2024,94693
1138,GBV-UG-10798,South West,Kampala,Host Community,None,Female,45,18-35,Married,Domestic Violence,Stranger,Water Point,1,Borehole,No,N/A,No,No,Psychosocial,No,Health,High,Yes,Mar,2024,599351
1139,GBV-UG-10799,Central,Mbale,Bidi Bidi,Primary,Female,15,0-17,Single,Defilement,Stranger,Field,1,Tap,No,N/A,Yes,Yes,Psychosocial,Yes,Police,Low,Yes,Jan,2024,337011
1140,GBV-UG-10800,Northern,Gulu,Bidi Bidi,None,Female,14,0-17,Single,Defilement,Family Member,School,1,Tap,No,N/A,No,Yes,Legal,No,Health,Medium,Yes,Jan,2024,588799
1141,GBV-UG-10801,Western,Mbarara,Nakivale,None,Female,13,0-17,Married,Defilement,Stranger,School,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Police,High,No,Jan,2024,795778
1142,GBV-UG-10802,South West,Mbarara,Nakivale,Primary,Female,35,18-35,Single,Physical Assault,Intimate Partner,Field,1,Tap,No,N/A,No,No,Health,Yes,Police,High,No,Jan,2024,8334
1143,GBV-UG-10803,Eastern,Kampala,Nakivale,Primary,Female,12,0-17,Single,Defilement,Stranger,Water Point,1,Tap,No,N/A,No,Yes,Health,No,Police,Medium,No,Mar,2024,795031
1144,GBV-UG-10804,Northern,Mbarara,Host Community,None,Male,19,18-35,Married,Sexual Assault,Stranger,Water Point,1,Borehole,No,N/A,No,No,Health,Yes,Police,High,Yes,Mar,2024,565457
1145,GBV-UG-10805,Western,Mbale,Host Community,Secondary,Female,26,18-35,Married,Early Marriage,Intimate Partner,Field,1,Tap,No,N/A,Yes,Yes,Health,No,Police,Medium,No,Jan,2024,34155
1146,GBV-UG-10806,South West,Gulu,Bidi Bidi,Secondary,Female,9,0-17,Single,Defilement,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,High,Yes,Feb,2024,700565
1147,GBV-UG-10807,Western,Gulu,Host Community,Secondary,Female,34,18-35,Single,Physical Assault,Stranger,Home,1,Tap,No,N/A,No,No,Legal,No,Police,Low,Yes,Jan,2024,796738
1148,GBV-UG-10808,Central,Mbarara,Bidi Bidi,Primary,Female,16,0-17,Married,Defilement,Family Member,Water Point,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Police,Low,No,Mar,2024,505721
1149,GBV-UG-10809,South West,Mbale,Bidi Bidi,None,Female,41,18-35,Single,Early Marriage,Intimate Partner,School,1,Borehole,No,N/A,Yes,Yes,Psychosocial,Yes,Police,Low,Yes,Feb,2024,727569
1150,GBV-UG-10810,Eastern,Mbale,Bidi Bidi,Primary,Female,36,18-35,Single,Domestic Violence,Family Member,Home,1,Tap,No,N/A,No,Yes,Legal,No,Police,Medium,No,Mar,2024,163453
1151,GBV-UG-10811,Central,Mbarara,Host Community,Primary,Male,39,18-35,Married,Early Marriage,Stranger,School,1,Borehole,No,N/A,No,Yes,Health,Yes,Police,High,No,Mar,2024,125075
1152,GBV-UG-10812,South West,Kampala,Nakivale,Secondary,Female,55,18-35,Married,Sexual Assault,Stranger,School,1,Borehole,No,N/A,No,No,Health,Yes,Health,Low,No,Jan,2024,464695
1153,GBV-UG-10813,South West,Gulu,Nakivale,None,Female,57,18-35,Married,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,No,No,Legal,Yes,Health,Low,Yes,Mar,2024,702635
1154,GBV-UG-10814,South West,Gulu,Host Community,Primary,Female,22,18-35,Married,Domestic Violence,Family Member,Field,1,Borehole,No,N/A,No,No,Health,Yes,Health,High,Yes,Mar,2024,699363
1155,GBV-UG-10815,Eastern,Mbarara,Nakivale,None,Female,31,18-35,Married,Physical Assault,Intimate Partner,Water Point,1,Tap,No,N/A,No,No,Psychosocial,No,Police,Medium,Yes,Jan,2024,316727
1156,GBV-UG-10816,Eastern,Gulu,Nakivale,Secondary,Female,11,0-17,Married,Defilement,Intimate Partner,School,1,Borehole,No,N/A,No,Yes,Health,Yes,Police,High,Yes,Mar,2024,769913
1157,GBV-UG-10817,South West,Mbarara,Bidi Bidi,Secondary,Male,61,18-35,Married,Domestic Violence,Stranger,Field,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,Low,Yes,Mar,2024,310299
1158,GBV-UG-10818,Eastern,Kampala,Bidi Bidi,Secondary,Female,39,18-35,Single,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,No,Yes,Legal,Yes,Health,Low,Yes,Mar,2024,198118
1159,GBV-UG-10819,Central,Gulu,Host Community,Primary,Female,35,18-35,Married,Sexual Assault,Intimate Partner,Home,1,Borehole,No,N/A,Yes,No,Legal,Yes,Health,Medium,Yes,Jan,2024,641189
1160,GBV-UG-10820,Eastern,Mbarara,Nakivale,None,Male,30,18-35,Single,Domestic Violence,Stranger,Field,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Police,Low,Yes,Jan,2024,230166
1161,GBV-UG-10821,Northern,Kampala,Host Community,Primary,Male,55,18-35,Single,Domestic Violence,Intimate Partner,School,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,Medium,Yes,Mar,2024,380125
1162,GBV-UG-10822,South West,Gulu,Bidi Bidi,Secondary,Female,17,0-17,Single,Defilement,Intimate Partner,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Health,High,No,Jan,2024,612982
1163,GBV-UG-10823,Eastern,Mbale,Nakivale,Secondary,Female,28,18-35,Single,Physical Assault,Stranger,Field,1,Tap,No,N/A,No,Yes,Health,Yes,Health,Medium,No,Jan,2024,790018
1164,GBV-UG-10824,West Nile,Mbarara,Bidi Bidi,Secondary,Female,61,18-35,Married,Sexual Assault,Family Member,School,1,Tap,No,N/A,No,Yes,Health,No,Police,High,No,Feb,2024,549529
1165,GBV-UG-10825,South West,Mbarara,Bidi Bidi,Secondary,Female,31,18-35,Single,Domestic Violence,Intimate Partner,Water Point,1,Borehole,No,N/A,No,No,Health,Yes,Police,High,No,Jan,2024,396850
1166,GBV-UG-10826,Central,Gulu,Nakivale,Secondary,Female,20,18-35,Married,Domestic Violence,Intimate Partner,Water Point,1,Borehole,No,N/A,No,Yes,Legal,No,Health,High,No,Mar,2024,285972
1167,GBV-UG-10827,Central,Kampala,Nakivale,None,Male,36,18-35,Single,Physical Assault,Stranger,Field,1,Tap,No,N/A,No,Yes,Health,No,Health,Medium,No,Jan,2024,511935
1168,GBV-UG-10828,South West,Kampala,Host Community,None,Female,36,18-35,Single,Sexual Assault,Stranger,School,1,Tap,No,N/A,Yes,No,Legal,No,Police,High,Yes,Jan,2024,637002
1169,GBV-UG-10829,South West,Mbale,Bidi Bidi,Secondary,Female,29,18-35,Single,Domestic Violence,Family Member,Field,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Health,Medium,No,Feb,2024,31274
1170,GBV-UG-10830,Northern,Mbarara,Nakivale,Secondary,Female,61,18-35,Married,Physical Assault,Family Member,Field,1,Borehole,No,N/A,No,No,Health,Yes,Police,Low,Yes,Jan,2024,106076
1171,GBV-UG-10831,West Nile,Mbale,Host Community,None,Female,24,18-35,Married,Early Marriage,Family Member,School,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Police,High,No,Feb,2024,571208
1172,GBV-UG-10832,Eastern,Mbarara,Nakivale,Primary,Female,26,18-35,Single,Sexual Assault,Stranger,Home,1,Borehole,No,N/A,No,Yes,Legal,Yes,Police,High,No,Mar,2024,431732
1173,GBV-UG-10833,Eastern,Mbale,Host Community,None,Female,43,18-35,Married,Physical Assault,Intimate Partner,Water Point,1,Tap,No,N/A,Yes,Yes,Psychosocial,Yes,Health,Medium,Yes,Jan,2024,775096
1174,GBV-UG-10834,Western,Mbale,Host Community,Secondary,Female,50,18-35,Single,Domestic Violence,Intimate Partner,School,1,Borehole,No,N/A,Yes,No,Health,Yes,Police,High,No,Mar,2024,474277
1175,GBV-UG-10835,Central,Mbale,Host Community,Secondary,Female,25,18-35,Married,Physical Assault,Intimate Partner,Water Point,1,Borehole,No,N/A,No,Yes,Legal,No,Police,Low,Yes,Feb,2024,665379
1176,GBV-UG-10836,Northern,Kampala,Nakivale,Secondary,Female,25,18-35,Single,Sexual Assault,Family Member,School,1,Tap,No,N/A,No,No,Legal,No,Health,High,Yes,Feb,2024,32808
1177,GBV-UG-10837,Central,Mbarara,Host Community,Secondary,Female,40,18-35,Married,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Psychosocial,Yes,Health,High,No,Jan,2024,273114
1178,GBV-UG-10838,Central,Mbale,Bidi Bidi,Secondary,Female,59,18-35,Single,Early Marriage,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,Low,No,Feb,2024,204682
1179,GBV-UG-10839,Eastern,Mbarara,Host Community,None,Female,61,18-35,Married,Sexual Assault,Stranger,Field,1,Tap,No,N/A,No,No,Psychosocial,No,Police,High,Yes,Jan,2024,65837
1180,GBV-UG-10840,Western,Gulu,Bidi Bidi,Primary,Female,56,18-35,Married,Sexual Assault,Intimate Partner,School,1,Tap,No,N/A,Yes,No,Psychosocial,Yes,Police,High,No,Mar,2024,372181
1181,GBV-UG-10841,Eastern,Mbale,Nakivale,None,Female,52,18-35,Single,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,High,No,Feb,2024,101331
1182,GBV-UG-10842,Northern,Mbale,Host Community,Primary,Male,27,18-35,Married,Sexual Assault,Family Member,Field,1,Tap,No,N/A,No,No,Legal,Yes,Police,Low,Yes,Jan,2024,548183
1183,GBV-UG-10843,Western,Gulu,Nakivale,Secondary,Male,50,18-35,Single,Domestic Violence,Stranger,Home,1,Tap,No,N/A,No,Yes,Health,No,Health,Medium,Yes,Feb,2024,582498
1184,GBV-UG-10844,Western,Mbale,Bidi Bidi,None,Female,39,18-35,Single,Physical Assault,Family Member,Home,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Police,Medium,No,Feb,2024,203091
1185,GBV-UG-10845,Eastern,Mbale,Bidi Bidi,Primary,Female,48,18-35,Single,Domestic Violence,Stranger,Water Point,1,Tap,No,N/A,No,Yes,Legal,No,Police,High,Yes,Mar,2024,411641
1186,GBV-UG-10846,Eastern,Kampala,Nakivale,Secondary,Male,53,18-35,Married,Sexual Assault,Family Member,School,1,Borehole,No,N/A,Yes,Yes,Legal,Yes,Police,Low,No,Feb,2024,485959
1187,GBV-UG-10847,Western,Mbale,Nakivale,Secondary,Female,29,18-35,Married,Early Marriage,Intimate Partner,Home,1,Tap,No,N/A,Yes,Yes,Health,No,Police,Low,No,Feb,2024,467852
1188,GBV-UG-10848,Central,Kampala,Host Community,Secondary,Female,28,18-35,Single,Early Marriage,Intimate Partner,Field,1,Tap,No,N/A,Yes,No,Psychosocial,No,Health,Medium,Yes,Mar,2024,564964
1189,GBV-UG-10849,South West,Mbale,Host Community,Primary,Male,54,18-35,Single,Domestic Violence,Stranger,School,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Police,Medium,No,Mar,2024,347840
1190,GBV-UG-10850,West Nile,Mbarara,Bidi Bidi,None,Male,16,0-17,Married,Defilement,Family Member,School,1,Tap,No,N/A,No,No,Legal,No,Health,Medium,Yes,Jan,2024,432074
1191,GBV-UG-10851,Northern,Mbarara,Bidi Bidi,Secondary,Male,44,18-35,Married,Early Marriage,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,High,Yes,Feb,2024,580733
1192,GBV-UG-10852,South West,Gulu,Nakivale,Primary,Female,61,18-35,Married,Physical Assault,Stranger,Water Point,1,Tap,No,N/A,No,No,Health,No,Police,Medium,Yes,Jan,2024,614228
1193,GBV-UG-10853,Central,Gulu,Bidi Bidi,Primary,Female,15,0-17,Single,Defilement,Intimate Partner,Water Point,1,Tap,No,N/A,No,Yes,Health,No,Health,Low,No,Feb,2024,76533
1194,GBV-UG-10854,Central,Gulu,Bidi Bidi,Secondary,Female,14,0-17,Married,Defilement,Stranger,Field,1,Tap,No,N/A,Yes,Yes,Health,Yes,Police,Medium,Yes,Feb,2024,138850
1195,GBV-UG-10855,Central,Mbarara,Host Community,Primary,Female,10,0-17,Single,Defilement,Stranger,Home,1,Borehole,No,N/A,Yes,No,Legal,Yes,Police,Low,Yes,Feb,2024,376344
1196,GBV-UG-10856,Central,Gulu,Bidi Bidi,Secondary,Female,44,18-35,Single,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,Yes,Yes,Health,No,Police,Low,No,Jan,2024,661987
1197,GBV-UG-10857,Western,Mbale,Bidi Bidi,Secondary,Female,19,18-35,Single,Domestic Violence,Stranger,School,1,Tap,No,N/A,Yes,Yes,Health,Yes,Police,Low,Yes,Jan,2024,649339
1198,GBV-UG-10858,West Nile,Gulu,Bidi Bidi,Secondary,Female,8,0-17,Married,Defilement,Stranger,Home,1,Tap,No,N/A,No,No,Psychosocial,No,Police,Medium,No,Mar,2024,205571
1199,GBV-UG-10859,South West,Mbale,Host Community,None,Female,41,18-35,Single,Physical Assault,Intimate Partner,School,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Medium,Yes,Mar,2024,304446
1200,GBV-UG-10860,Central,Gulu,Bidi Bidi,None,Female,54,18-35,Single,Domestic Violence,Family Member,Field,1,Tap,No,N/A,Yes,Yes,Psychosocial,Yes,Police,Medium,Yes,Feb,2024,663369
1201,GBV-UG-10861,West Nile,Kampala,Bidi Bidi,Primary,Female,25,18-35,Married,Domestic Violence,Stranger,Home,1,Tap,No,N/A,Yes,No,Health,Yes,Police,Low,Yes,Jan,2024,362274
1202,GBV-UG-10862,Western,Gulu,Host Community,None,Female,10,0-17,Married,Defilement,Stranger,School,1,Tap,No,N/A,Yes,No,Health,No,Health,High,No,Mar,2024,415356
1203,GBV-UG-10863,Central,Mbale,Host Community,Secondary,Male,32,18-35,Single,Early Marriage,Intimate Partner,Water Point,1,Tap,No,N/A,Yes,Yes,Legal,Yes,Police,Low,Yes,Jan,2024,753400
1204,GBV-UG-10864,Eastern,Mbarara,Bidi Bidi,Primary,Female,53,18-35,Single,Physical Assault,Family Member,Water Point,1,Borehole,No,N/A,No,No,Legal,Yes,Police,Medium,No,Mar,2024,78608
1205,GBV-UG-10865,Northern,Mbarara,Nakivale,Secondary,Female,29,18-35,Single,Physical Assault,Stranger,Field,1,Borehole,No,N/A,Yes,No,Legal,No,Police,Low,No,Feb,2024,736335
1206,GBV-UG-10866,Eastern,Kampala,Bidi Bidi,Primary,Female,38,18-35,Single,Domestic Violence,Stranger,School,1,Borehole,No,N/A,Yes,Yes,Health,Yes,Police,Medium,No,Jan,2024,36550
1207,GBV-UG-10867,Central,Mbarara,Bidi Bidi,Secondary,Female,61,18-35,Married,Physical Assault,Stranger,Water Point,1,Borehole,No,N/A,Yes,Yes,Psychosocial,Yes,Police,Medium,Yes,Mar,2024,477306
1208,GBV-UG-10868,West Nile,Kampala,Nakivale,Primary,Female,9,0-17,Single,Defilement,Intimate Partner,Field,1,Borehole,No,N/A,Yes,Yes,Health,No,Health,High,Yes,Jan,2024,758680
1209,GBV-UG-10869,Western,Kampala,Host Community,None,Female,20,18-35,Married,Early Marriage,Family Member,School,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Health,High,No,Mar,2024,791468
1210,GBV-UG-10870,Eastern,Mbarara,Nakivale,None,Female,49,18-35,Married,Sexual Assault,Intimate Partner,Home,1,Tap,No,N/A,No,No,Psychosocial,No,Police,High,Yes,Feb,2024,19973
1211,GBV-UG-10871,Central,Mbale,Nakivale,Secondary,Female,41,18-35,Married,Early Marriage,Family Member,Water Point,1,Tap,No,N/A,Yes,No,Health,Yes,Health,High,No,Feb,2024,463240
1212,GBV-UG-10872,South West,Gulu,Nakivale,None,Female,23,18-35,Single,Sexual Assault,Family Member,Home,1,Borehole,No,N/A,No,No,Health,Yes,Police,Medium,No,Feb,2024,371901
1213,GBV-UG-10873,West Nile,Mbale,Host Community,None,Female,14,0-17,Married,Defilement,Stranger,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,High,Yes,Feb,2024,350732
1214,GBV-UG-10874,Central,Mbarara,Host Community,Primary,Female,13,0-17,Married,Defilement,Family Member,Field,1,Borehole,No,N/A,No,No,Health,No,Police,Low,Yes,Jan,2024,68250
1215,GBV-UG-10875,Western,Kampala,Bidi Bidi,Primary,Female,45,18-35,Single,Physical Assault,Intimate Partner,Field,1,Tap,No,N/A,No,Yes,Legal,Yes,Health,Low,Yes,Mar,2024,737330
1216,GBV-UG-10876,Central,Mbarara,Nakivale,Primary,Female,45,18-35,Single,Sexual Assault,Family Member,School,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,High,No,Feb,2024,575745
1217,GBV-UG-10877,Eastern,Kampala,Bidi Bidi,Secondary,Female,17,0-17,Married,Defilement,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,High,Yes,Mar,2024,287706
1218,GBV-UG-10878,Eastern,Gulu,Host Community,None,Female,38,18-35,Married,Sexual Assault,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Legal,No,Police,High,Yes,Jan,2024,602971
1219,GBV-UG-10879,Eastern,Mbarara,Host Community,None,Male,56,18-35,Married,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Legal,Yes,Health,Low,Yes,Feb,2024,280448
1220,GBV-UG-10880,South West,Gulu,Bidi Bidi,None,Male,48,18-35,Married,Early Marriage,Family Member,Home,1,Borehole,No,N/A,No,No,Health,Yes,Health,High,No,Jan,2024,185109
1221,GBV-UG-10881,South West,Mbale,Nakivale,None,Female,55,18-35,Married,Physical Assault,Stranger,Water Point,1,Tap,No,N/A,No,No,Health,Yes,Police,High,No,Mar,2024,412149
1222,GBV-UG-10882,Northern,Mbale,Bidi Bidi,Secondary,Female,12,0-17,Married,Defilement,Family Member,Water Point,1,Borehole,No,N/A,No,Yes,Legal,Yes,Police,High,No,Jan,2024,605015
1223,GBV-UG-10883,South West,Mbarara,Bidi Bidi,Primary,Male,42,18-35,Single,Physical Assault,Family Member,Field,1,Borehole,No,N/A,Yes,No,Legal,No,Health,Low,Yes,Feb,2024,565975
1224,GBV-UG-10884,Eastern,Kampala,Bidi Bidi,Secondary,Male,37,18-35,Single,Physical Assault,Family Member,Home,1,Tap,No,N/A,No,Yes,Health,Yes,Police,Low,Yes,Mar,2024,372116
1225,GBV-UG-10885,Western,Kampala,Nakivale,Primary,Female,19,18-35,Married,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,Yes,Yes,Legal,Yes,Police,Medium,No,Feb,2024,312227
1226,GBV-UG-10886,Western,Mbarara,Host Community,Secondary,Female,15,0-17,Single,Defilement,Intimate Partner,Field,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Health,High,No,Mar,2024,585701
1227,GBV-UG-10887,South West,Mbarara,Bidi Bidi,Secondary,Male,32,18-35,Married,Early Marriage,Stranger,Field,1,Tap,No,N/A,No,No,Legal,Yes,Health,High,Yes,Mar,2024,207635
1228,GBV-UG-10888,Eastern,Kampala,Bidi Bidi,Primary,Female,11,0-17,Single,Defilement,Intimate Partner,School,1,Tap,No,N/A,No,No,Psychosocial,No,Police,Low,Yes,Feb,2024,38567
1229,GBV-UG-10889,Eastern,Kampala,Bidi Bidi,Secondary,Female,15,0-17,Single,Defilement,Stranger,School,1,Borehole,No,N/A,Yes,Yes,Health,No,Health,High,No,Mar,2024,758293
1230,GBV-UG-10890,Northern,Mbarara,Nakivale,None,Female,32,18-35,Married,Sexual Assault,Stranger,School,1,Tap,No,N/A,No,Yes,Health,No,Health,High,Yes,Jan,2024,280245
1231,GBV-UG-10891,Eastern,Gulu,Nakivale,None,Male,59,18-35,Married,Domestic Violence,Stranger,Water Point,1,Tap,No,N/A,No,Yes,Legal,No,Health,Medium,Yes,Mar,2024,353185
1232,GBV-UG-10892,Western,Gulu,Host Community,Primary,Female,38,18-35,Single,Domestic Violence,Stranger,Water Point,1,Borehole,No,N/A,No,No,Health,Yes,Health,Low,Yes,Feb,2024,167177
1233,GBV-UG-10893,South West,Mbarara,Host Community,None,Female,30,18-35,Single,Early Marriage,Family Member,Home,1,Borehole,No,N/A,No,No,Health,Yes,Health,Medium,Yes,Feb,2024,338748
1234,GBV-UG-10894,Eastern,Mbarara,Host Community,Primary,Male,42,18-35,Married,Early Marriage,Intimate Partner,Field,1,Tap,No,N/A,No,No,Health,Yes,Police,High,Yes,Mar,2024,611697
1235,GBV-UG-10895,South West,Mbarara,Host Community,None,Female,45,18-35,Married,Physical Assault,Intimate Partner,School,1,Tap,No,N/A,No,Yes,Psychosocial,No,Police,Low,Yes,Mar,2024,617156
1236,GBV-UG-10896,West Nile,Gulu,Nakivale,Secondary,Female,52,18-35,Married,Early Marriage,Family Member,Field,1,Borehole,No,N/A,No,Yes,Legal,No,Police,Low,Yes,Feb,2024,786858
1237,GBV-UG-10897,Eastern,Kampala,Bidi Bidi,None,Female,50,18-35,Married,Early Marriage,Stranger,Home,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,High,No,Jan,2024,251594
1238,GBV-UG-10898,Central,Gulu,Host Community,Primary,Male,46,18-35,Single,Sexual Assault,Stranger,Home,1,Tap,No,N/A,No,Yes,Health,Yes,Health,Medium,Yes,Feb,2024,508257
1239,GBV-UG-10899,Western,Mbarara,Nakivale,Secondary,Female,29,18-35,Married,Sexual Assault,Stranger,Water Point,1,Borehole,No,N/A,No,Yes,Health,No,Health,Low,Yes,Mar,2024,795637
1240,GBV-UG-10900,Eastern,Mbale,Host Community,None,Female,54,18-35,Single,Early Marriage,Intimate Partner,School,1,Tap,No,N/A,Yes,No,Legal,No,Health,High,Yes,Mar,2024,139109
1241,GBV-UG-10901,Central,Kampala,Bidi Bidi,None,Female,36,18-35,Single,Sexual Assault,Intimate Partner,School,1,Tap,No,N/A,No,No,Legal,No,Health,Low,Yes,Jan,2024,729219
1242,GBV-UG-10902,Western,Gulu,Nakivale,None,Female,8,0-17,Single,Defilement,Family Member,Water Point,1,Borehole,No,N/A,No,No,Legal,No,Health,High,Yes,Mar,2024,144587
1243,GBV-UG-10903,Northern,Mbarara,Nakivale,Primary,Female,50,18-35,Single,Physical Assault,Family Member,Home,1,Tap,No,N/A,No,Yes,Health,Yes,Health,Medium,No,Feb,2024,84516
1244,GBV-UG-10904,West Nile,Gulu,Bidi Bidi,Primary,Female,19,18-35,Single,Early Marriage,Family Member,School,1,Borehole,No,N/A,No,No,Legal,Yes,Police,Low,No,Mar,2024,25627
1245,GBV-UG-10905,South West,Mbale,Host Community,None,Female,38,18-35,Single,Sexual Assault,Family Member,School,1,Tap,No,N/A,No,Yes,Psychosocial,No,Police,Medium,Yes,Feb,2024,272659
1246,GBV-UG-10906,Western,Mbarara,Host Community,None,Female,58,18-35,Single,Physical Assault,Stranger,School,1,Borehole,No,N/A,Yes,Yes,Psychosocial,Yes,Police,Medium,No,Feb,2024,194438
1247,GBV-UG-10907,Northern,Mbarara,Bidi Bidi,Primary,Female,33,18-35,Married,Early Marriage,Intimate Partner,School,1,Tap,No,N/A,Yes,No,Psychosocial,No,Health,High,No,Mar,2024,556193
1248,GBV-UG-10908,Central,Kampala,Nakivale,None,Female,42,18-35,Single,Physical Assault,Stranger,School,1,Borehole,No,N/A,Yes,No,Psychosocial,No,Health,Low,Yes,Feb,2024,81163
1249,GBV-UG-10909,Eastern,Gulu,Bidi Bidi,Secondary,Female,56,18-35,Single,Physical Assault,Stranger,Home,1,Borehole,No,N/A,Yes,No,Health,Yes,Police,Low,No,Mar,2024,742842
1250,GBV-UG-10910,Western,Kampala,Host Community,None,Female,27,18-35,Single,Early Marriage,Stranger,Water Point,1,Tap,No,N/A,Yes,No,Legal,Yes,Police,Low,Yes,Jan,2024,779624
1251,GBV-UG-10911,Western,Kampala,Host Community,Secondary,Female,57,18-35,Single,Early Marriage,Stranger,Field,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Health,High,Yes,Jan,2024,480574
1252,GBV-UG-10912,Central,Mbale,Host Community,None,Female,28,18-35,Single,Domestic Violence,Family Member,Home,1,Tap,No,N/A,No,Yes,Health,No,Health,High,Yes,Mar,2024,730404
1253,GBV-UG-10913,Eastern,Mbale,Host Community,None,Female,20,18-35,Single,Physical Assault,Stranger,Home,1,Borehole,No,N/A,Yes,No,Health,Yes,Health,High,No,Jan,2024,171638
1254,GBV-UG-10914,Central,Mbarara,Host Community,Secondary,Male,41,18-35,Single,Domestic Violence,Stranger,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Police,Low,Yes,Feb,2024,759800
1255,GBV-UG-10915,South West,Kampala,Nakivale,Primary,Female,9,0-17,Single,Defilement,Stranger,Field,1,Tap,No,N/A,No,Yes,Legal,Yes,Police,Low,Yes,Jan,2024,460871
1256,GBV-UG-10916,Western,Gulu,Nakivale,None,Male,48,18-35,Married,Domestic Violence,Stranger,Water Point,1,Tap,No,N/A,Yes,No,Legal,Yes,Police,Low,Yes,Mar,2024,544502
1257,GBV-UG-10917,West Nile,Mbarara,Host Community,Primary,Male,61,18-35,Married,Sexual Assault,Intimate Partner,Water Point,1,Borehole,No,N/A,No,No,Legal,No,Police,Low,Yes,Jan,2024,616391
1258,GBV-UG-10918,Central,Mbale,Host Community,Secondary,Female,24,18-35,Single,Physical Assault,Stranger,Home,1,Tap,No,N/A,Yes,Yes,Legal,No,Police,Low,No,Mar,2024,335275
